time,x,theta,control_input
4.2,-3.18461,-0.101571
4.21,-3.19153,-0.101531
4.22,-3.19846,-0.101492
4.23,-3.20538,-0.101453
4.24,-3.2123,-0.101414
4.25,-3.21922,-0.101375
4.26,-3.22614,-0.101336
4.27,-3.23306,-0.101297
4.28,-3.23997,-0.101258
4.29,-3.24689,-0.101219
4.3,-3.2538,-0.10118
4.31,-3.26071,-0.101141
4.32,-3.26761,-0.101102
4.33,-3.27452,-0.101063
4.34,-3.28142,-0.101024
4.35,-3.28833,-0.100985
4.36,-3.29523,-0.100946
4.37,-3.30213,-0.100907
4.38,-3.30902,-0.100868
4.39,-3.31592,-0.100829
4.4,-3.32281,-0.10079
4.41,-3.32971,-0.100751
4.42,-3.3366,-0.100713
4.43,-3.34349,-0.100674
4.44,-3.35037,-0.100635
4.45,-3.35726,-0.100596
4.46,-3.36414,-0.100557
4.47,-3.37102,-0.100519
4.48,-3.3779,-0.10048
4.49,-3.38478,-0.100441
4.5,-3.39166,-0.100402
4.51,-3.39853,-0.100364
4.52,-3.40541,-0.100325
4.53,-3.41228,-0.100286
4.54,-3.41915,-0.100248
4.55,-3.42602,-0.100209
4.56,-3.43288,-0.10017
4.57,-3.43975,-0.100132
4.58,-3.44661,-0.100093
4.59,-3.45347,-0.100054
4.6,-3.46033,-0.100016
4.61,-3.46719,-0.0999773
4.62,-3.47404,-0.0999388
4.63,-3.4809,-0.0999003
4.64,-3.48775,-0.0998617
4.65,-3.4946,-0.0998232
4.66,-3.50145,-0.0997848
4.67,-3.5083,-0.0997463
4.68,-3.51514,-0.0997078
4.69,-3.52199,-0.0996694
4.7,-3.52883,-0.099631
4.71,-3.53567,-0.0995926
4.72,-3.54251,-0.0995542
4.73,-3.54935,-0.0995158
4.74,-3.55618,-0.0994774
4.75,-3.56302,-0.0994391
4.76,-3.56985,-0.0994007
4.77,-3.57668,-0.0993624
4.78,-3.58351,-0.0993241
4.79,-3.59034,-0.0992858
4.8,-3.59716,-0.0992475
4.81,-3.60399,-0.0992093
4.82,-3.61081,-0.099171
4.83,-3.61763,-0.0991328
4.84,-3.62445,-0.0990946
4.85,-3.63126,-0.0990564
4.86,-3.63808,-0.0990182
4.87,-3.64489,-0.09898
4.88,-3.6517,-0.0989418
4.89,-3.65851,-0.0989037
4.9,-3.66532,-0.0988656
4.91,-3.67213,-0.0988274
4.92,-3.67893,-0.0987893
4.93,-3.68574,-0.0987512
4.94,-3.69254,-0.0987132
4.95,-3.69934,-0.0986751
4.96,-3.70614,-0.0986371
4.97,-3.71293,-0.098599
4.98,-3.71973,-0.098561
4.99,-3.72652,-0.098523
5,-3.73331,-0.0984851
5.01,-3.7401,-0.0984471
5.02,-3.74689,-0.0984091
5.03,-3.75368,-0.0983712
5.04,-3.76046,-0.0983333
5.05,-3.76725,-0.0982954
5.06,-3.77403,-0.0982575
5.07,-3.78081,-0.0982196
5.08,-3.78759,-0.0981817
5.09,-3.79436,-0.0981439
5.1,-3.80114,-0.098106
5.11,-3.80791,-0.0980682
5.12,-3.81468,-0.0980304
5.13,-3.82145,-0.0979926
5.14,-3.82822,-0.0979548
5.15,-3.83499,-0.097917
5.16,-3.84175,-0.0978793
5.17,-3.84851,-0.0978416
5.18,-3.85528,-0.0978038
5.19,-3.86204,-0.0977661
5.2,-3.86879,-0.0977284
5.21,-3.87555,-0.0976908
5.22,-3.8823,-0.0976531
5.23,-3.88906,-0.0976154
5.24,-3.89581,-0.0975778
5.25,-3.90256,-0.0975402
5.26,-3.90931,-0.0975026
5.27,-3.91605,-0.097465
5.28,-3.9228,-0.0974274
5.29,-3.92954,-0.0973899
5.3,-3.93628,-0.0973523
5.31,-3.94302,-0.0973148
5.32,-3.94976,-0.0972773
5.33,-3.9565,-0.0972398
5.34,-3.96323,-0.0972023
5.35,-3.96996,-0.0971648
5.36,-3.9767,-0.0971273
5.37,-3.98343,-0.0970899
5.38,-3.99015,-0.0970525
5.39,-3.99688,-0.097015
5.4,-4.0036,-0.0969776
5.41,-4.01033,-0.0969403
5.42,-4.01705,-0.0969029
5.43,-4.02377,-0.0968655
5.44,-4.03049,-0.0968282
5.45,-4.0372,-0.0967908
5.46,-4.04392,-0.0967535
5.47,-4.05063,-0.0967162
5.48,-4.05734,-0.0966789
5.49,-4.06405,-0.0966417
5.5,-4.07076,-0.0966044
5.51,-4.07747,-0.0965672
5.52,-4.08417,-0.0965299
5.53,-4.09088,-0.0964927
5.54,-4.09758,-0.0964555
5.55,-4.10428,-0.0964183
5.56,-4.11097,-0.0963812
5.57,-4.11767,-0.096344
5.58,-4.12437,-0.0963069
5.59,-4.13106,-0.0962697
5.6,-4.13775,-0.0962326
5.61,-4.14444,-0.0961955
5.62,-4.15113,-0.0961584
5.63,-4.15782,-0.0961213
5.64,-4.1645,-0.0960843
5.65,-4.17119,-0.0960472
5.66,-4.17787,-0.0960102
5.67,-4.18455,-0.0959732
5.68,-4.19123,-0.0959362
5.69,-4.1979,-0.0958992
5.7,-4.20458,-0.0958622
5.71,-4.21125,-0.0958253
5.72,-4.21792,-0.0957883
5.73,-4.22459,-0.0957514
5.74,-4.23126,-0.0957145
5.75,-4.23793,-0.0956776
5.76,-4.24459,-0.0956407
5.77,-4.25126,-0.0956038
5.78,-4.25792,-0.095567
